"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88"
"05120",0.00995175527807791,0.474960034593362,0,0.0315801273519548,0.10702202881794,0.493661498771906,0.759734223918543,0,0.073518501866144,1,0.577381198194907,0,0.0816519179754841,0.776509508520636,0.631455624859047,0.556928938497407,0.711080655224231,0.0298676786347813,0.43699413932074,0.029269202082805,0.67289006188158,0.0234228560908036,0.0862952015680648,0,0.675588769309077,0.0473028806383567,0.833270884764861,0.477846110404462,0.271833143615002,0.047181916505119,0.764347271366119,0.101590913998825,0.114664128006122,0.258363379749197,0.177456149851934,0.155358773673542,0.451170867569472,0,0.43699413932074,0.0109494674823501,0.136307172439755,0.235725795189486,0.0978359510397061,0.27694869434028,0.348559579095691,0.348559579095691,0.348559579095691,0.111538930178643,0.0462712473939296,0.20437700947724,0.0572422213409323,0.0983471428682259,0.350937215473569,0.113991231772223,0.00654105375868351,0.348797916072459,0.30238825485775,0.235725795189486,0.0607358867052349,0.0954521877312596,0.209670463967083,0.123892849489999,0.0238326370280344,0.162287552723568,0.166729961683528,0.133138863169859,0.0484493278010962,0.196425184312713,0.251671388889327,0.174234160113873,0.302912460279905,0.0651102452146146,0.0537355384110669,0.172189360819124,0.157344544299094,0.162266357053795,0.0198716985203672,0.232152142400999,0.230180758869597,0.0445443418132728,0.161592237632028,0.0894822670555019,0.125918340972969,0.135533047834848,0.158145625946277,0.083287007069194,0.157406815851811,0.104447351052888
"87977",0.0387047767897082,0.378505782345924,0,0.0702730604138734,0.191467905376817,0.674242605343865,0.541753205949697,0,0.116750836723349,1,0.800376319797423,0,0.116319691613882,0.548819820239926,0.383259227890794,0.429702411967393,0.561472741028027,0.121035622456618,0.329861279481872,0.0288600742760581,0.441418141486638,0.159159219752199,0.125592362089362,0.044811729724381,0.423113447667008,0.113333050667633,0.786087131406126,0.70980036517308,0.786087131406126,0.14335034167821,0.552394680663566,0.151516010479283,0.141929021215654,0.526433294343496,0.229309827822823,0.20099358441625,0.432999597397917,0,0.374566689378003,0.0536878096452802,0.199597224369551,0.546503891026417,0.0726713894303035,0.355214793300487,0.624136032899872,0.616796934381255,0.544000800634717,0.133274149031439,0.0844831905309114,0.269105882752829,0.0663557581309603,0.0892743965852162,0.497814594256648,0.149067612565764,0.0563630994434491,0.612988800816883,0.29247929266342,0.559352028269648,0.0743567910467296,0.1646749978618,0.316009963660947,0.194881666391745,0.0666854191272566,0.249679620724794,0.277432391628556,0.204303870342348,0.112582403610889,0.293694863996984,0.394592669097526,0.265144946789619,0.519238879379644,0.116272932263678,0.10075645287739,0.269861637884085,0.251424968934937,0.275822647725782,0.0608603975992256,0.391500891266749,0.37095978887097,0.101426686599581,0.256818409089743,0.138293907271508,0.1928727493209,0.216569375047588,0.248368482252628,0.154443023809881,0.245979898456906,0.180243353561923
"PID_AP1_PATHWAY",0.0202414314841222,0.383475079048146,0.029526904050322,0.0173710876753453,0.1723710478125,0.49598767426261,0.699628978738548,0,0.034369985949768,1,0.621699357301615,0,0.00928075828175062,0.770614606399463,0.721195455553368,0.2562823732361,0.69192146100506,0,0.338091402525973,0.0439878163182561,0.671706100766991,0,0,0,0.609327465686074,0,0.540051229093853,0.435458692905546,0.418540001474685,0,0.663410797660053,0.113302578123296,0.104320465155095,0.406808155308378,0.178453036537357,0.119229529134495,0.417335198462422,0,0.330960607677526,0.0504099430399633,0.10925795844867,0.255448860626236,0.0897706400547783,0.260004957050924,0.377532632315924,0.386048673302646,0.387636811910343,0.114594355746884,0.0655344365830409,0.185536767962343,0.0781529069443603,0.0819588613195708,0.353249552225869,0.101103923398444,0.0373942813684917,0.403059100733795,0.310771426045419,0.241005319673289,0.0531431491091697,0.0645256667220091,0.220846910460276,0.114806157226154,0.0403697510558792,0.171345525977794,0.170688313280889,0.134818271922445,0.045403665116845,0.208306798006461,0.255917737748425,0.189924772566347,0.370570145025752,0.0492996276776283,0.0632964426825415,0.189168572014117,0.153170314387192,0.143712908765904,0.0289400330447162,0.263886686089396,0.241005319673289,0.0545911405345137,0.164553601238124,0.0670072145323478,0.0980250806117834,0.129428637509108,0.176883884834448,0.0549467254138581,0.172669777913147,0.0683713492577998
"PID_LYSOPHOSPHOLIPID_PATHWAY",0.149690547320321,0.29721676168466,0.172360999286969,0.139983233596012,0.255430973436324,0.396442975288221,0.776060288845664,0.170051981988678,0.104047141859976,0.988573320450579,0.636651081534256,0.128717447170867,0.0551588396468952,0.812307070652216,0.764465541876297,0.299653247431716,0.734972204753051,0.0668771201508876,0.291789256261946,0.166097238880429,0.73773119835617,0.157109038121584,0.16240863875131,0,0.734432261744657,0.0491955804278565,1,0.413635543712882,0.514938868022489,0.168798434086973,0.725705751563529,0.197518878805431,0.192722870233182,0.460991741156678,0.241936061879249,0.222517213118598,0.362620610156767,0.172360999286969,0.286100360663196,0.148048993028985,0.298381473450741,0.508120702320134,0.103772114247385,0.344189808772369,0.49794970715311,0.494962843356576,0.429725871125712,0.193271048840565,0.143155650429267,0.283732875491924,0.144861815797005,0.142076802900851,0.404697135554495,0.19010784164442,0.153421817041295,0.486596482050872,0.307461395459756,0.509272639095514,0.123345058547829,0.196513097455037,0.29996591450184,0.234378468497482,0.130718103084128,0.270827492028499,0.275811449991971,0.235208175001339,0.151171217524918,0.300224097817402,0.349820147565069,0.280850854881014,0.474016916774625,0.176685112748875,0.158339399392294,0.274653698399368,0.269874377895988,0.271195610984748,0.084195078930665,0.368022616985201,0.358043598165322,0.153621972890795,0.267995114027099,0.184321878201568,0.251875097764204,0.230344781591121,0.245883841026341,0.19844997852028,0.251655715711568,0.218201115214472
"05322",0.0695507254302715,0.370302711286382,0.0870671303755946,0.0193023170785348,0.0715583302293036,0.734707560059972,0.674456478886308,0.124537912194818,0.107392220167792,1,1,0.0493341777729794,0,0.565497863739745,0.68457872447765,0.53299866512702,0.573834239046768,0.015060157034639,0.405191938253772,0.0972720397976982,0.514949582658656,0.0561775518797033,0.106716080113539,0.0058648573790151,0.439973393086729,0,1,0.613011727572812,0.685641668998253,0.0175034052215118,0.569848089884317,0.0943257596315279,0.0375714572631553,0.503992320276489,0.162526003628991,0.187054219737239,0.411731927768383,0.0828281195614014,0.366159473745827,0,0.0643493705219779,0.336395013167536,0.0170656169140691,0.463980426253922,0.802892227459447,0.808076892277679,0.802892227459447,0.0553347872435419,0.0239120277553608,0.318565910652436,0.00777021295796516,0.0567668511112769,0.589743450198793,0.0391082591066297,0.012375276460537,0.808076892277679,0.64547706306451,0.329721262503843,0,0.121941280264849,0.33376698672905,0.152604198498425,0.000532325001427164,0.210928632075852,0.225387378682045,0.177058672567492,0.0391396540721644,0.330832142239162,0.365870538332103,0.238207849507601,0.582286725928046,0.0819075228877416,0.00551969694465489,0.262974862989738,0.222786285124714,0.245130803205032,0.00426741900635051,0.359310909478358,0.366285759250239,0.013387784591952,0.236025455544328,0.0872305559478841,0.177491206775842,0.190703605165862,0.219260659178045,0.119404864752113,0.221106514187425,0.152765526780497
"PID_INTEGRIN1_PATHWAY",0,0.437177796888885,0.0848302045451261,0,0.15477952604912,0.544738119364739,0.689654517581318,0.0601406569886114,0.034163495137112,1,0.764457364193346,0.00708275844350817,0,0.725103266282277,0.625632871838568,0.383166930371539,0.760652767511267,0,0.326488556386979,0.0824640176906161,0.635164544179337,0.0163362889983629,0.029865251698872,0,0.396025661509698,0,0.596274337833264,0.499916073582095,0.503174868112363,0.00251610754471699,0.737773091477282,0.0511468766470364,0.0369926958346707,0.471779864688359,0.15477952604912,0.130483430879853,0.432609631559757,0.059865600646574,0.39305851833244,0.0102944390397374,0.131571228175771,0.477783990375864,0.0389975861058976,0.306835719301998,0.518223997116795,0.497952211301034,0.439179999493873,0.107049272138708,0.0253625475727929,0.218628358527433,0.0248034270473598,0.0727635593907444,0.416264459441649,0.106471270484369,0.00991487149968216,0.494820722857901,0.27243850299594,0.489565346365851,0.010556059277168,0.105874770283782,0.260594115566071,0.130327815646154,0.00662437009578769,0.19798507809309,0.215125102163295,0.148727961840267,0.0361601782507057,0.238430924142108,0.333055820269104,0.218067390862682,0.463240882890361,0.0711292396419201,0.0258763097431669,0.216026238429754,0.190869502689628,0.205094825958495,0,0.333510140340883,0.302886988340062,0.0235987262282906,0.198519195307017,0.0845484473639724,0.143671527572164,0.156216777436423,0.190088323021634,0.0942663705560578,0.190499942579094,0.12086813614783
"hsa-miR-124-5p",0,0.356326014348664,0.119969013019482,0,0.176422552764437,0.456519699419783,0.631344590443874,0.114424873857429,0.0870793326944843,1,0.628541170474472,0.0777907395934293,0,0.792622376287954,0.622373718185539,0.38859654391828,0.72111981391506,0,0.223150030314753,0.121583488101508,0.678058826009863,0,0.0766411477059538,0,0.567469433046143,0,0.560602628299785,0.367576704403084,0.380944563893399,0,0.734074423888335,0.0820923832356228,0,0.359473242479647,0.163488924132667,0.213352512729495,0.318827396726347,0.105122231018553,0.294487427205745,0.0603972504825895,0.202438583598417,0.450535019658961,0.0702998154822109,0.292616525684609,0.456519699419783,0.450535019658961,0.389567726439732,0.129496042302443,0.0839161771757992,0.20380062372276,0.0907348305018915,0.103182780630593,0.309258589187475,0.124931457130896,0.0688409136258264,0.432291586846323,0.198006939297277,0.456519699419783,0.0602785041902923,0.123727904522302,0.228548556709466,0.165726234355366,0.0704054721048657,0.2175564408954,0.205123097978825,0.17220504136012,0.0875515204347838,0.229378588438746,0.278773382280393,0.235772197188934,0.415667224968351,0.105560755552314,0.0841703376692336,0.202893261851122,0.201163572568852,0.185551906050005,0.0508292631888635,0.310879812739591,0.285664546083405,0.0806536222569872,0.199290518470677,0.115799378878423,0.179736441115594,0.161511485372883,0.181964864724272,0.117932160441209,0.197955433521425,0.142694358153197
"95109",0,0.262872877050214,0,0,0.107023265502459,0.511729044294772,0.74081411419043,0.00651031614853566,0.0251526633437408,1,0.741592030874319,0,0.046653679161499,0.707947431761436,0.701669061480714,0.432108845948259,0.694284703222462,0.00203897551803743,0.289543766685457,0.02264592920442,0.650463980165208,0.0111361535435052,0.0394301248450683,0,0.36437734936312,0.00338100072090432,0.817899465561793,0.563886928278028,0.623812281701429,0.000339695544833967,0.69002342361751,0.0823825989074433,0.068763432076438,0.398447232493306,0.169816359862643,0.153110499793752,0.316708015774889,0,0.261191285468274,0.00327396552922194,0.104935678122699,0.374188236837459,0.0539367344566127,0.341797490707251,0.511729044294772,0.511729044294772,0.509738564571721,0.0770897189057867,0.0236366353046477,0.237426388834716,0.026941886977385,0.0586395373344572,0.431463431053074,0.0822141339045591,0,0.511729044294772,0.366000895129953,0.385064989287504,0.0242109036077632,0.0829539475524232,0.258530949894239,0.127572065334638,0,0.180372083681195,0.184856373768126,0.142945568686906,0.0216511261131804,0.256438823725303,0.305745962129801,0.200661589844448,0.450732888267882,0.0454669456451727,0.0250668269502531,0.206398826954927,0.178723609920704,0.186477184071723,0,0.311488262077412,0.312739920264804,0.0177145826149431,0.187116796949519,0.0654213926829904,0.133417916554242,0.146348618680528,0.178741262688738,0.0760043665907201,0.180125263134448,0.107453707431281
"PID_NOTCH_PATHWAY",0,0.417105003061414,0.310561570858821,0,0.100159914726701,0.64646802595111,1,0.289657558333694,0.170669542118335,1,0.475627732387789,0.117999925171118,0.0437858456667024,0.349939949376074,0.297327542623776,0.449326820015866,0.952597860450014,0.0461177724246535,0.453934413238657,0.269824821647338,0.33085275533048,0.0198341553251749,0.236038153972604,0,0.353079173313899,0.0348899920117814,0.421471250459847,0.418463577732695,0.453934413238657,0.0396876207470946,0.917516100841755,0.16861659505018,0.128432659428877,0.837749563426708,0.210223293506108,0.128866584071936,0.766622506714849,0.275537032992178,0.661212257285556,0,0.156423502916371,0.346102947095755,0.10184592398942,0.493173121546048,0.597009783517584,0.580547973603915,0.569481883575488,0.127441686296773,0.0278020983986395,0.26491069594481,0.0121030137250074,0.0778896955677271,0.537303905405896,0.151401785169925,0,0.580547973603915,0.562261614356521,0.349910321169416,0.10184592398942,0.184039176674596,0.307046223350216,0.11799057836829,0.0529760661897011,0.168235500612423,0.239209856226913,0.132964566586615,0.105204835296323,0.253081169319189,0.373688371663994,0.17791956272241,0.444782090109916,0.170598587145707,0.0581466560349217,0.254131846997369,0.196857898556484,0.266713321483927,0.0468442258424383,0.297995732540711,0.295137744412277,0.074049225913618,0.215574412725363,0.139718334434549,0.165975717459136,0.19183670236287,0.205672603475553,0.159091897787227,0.189106036422676,0.167221050978148
"PID_FGF_PATHWAY",0.0897641008153059,0.289240738042746,0.0544670659151247,0.00652568314596665,0.13143115327804,0.611489892242222,0.759316212667887,0.0287538336625449,0.0488624044259166,1,0.643645316231142,0.0180105374540125,0.0655311280695025,0.7995920155356,0.347901684394489,0.366511484680374,0.757737493725733,0,0.267374850393754,0.0896410674634514,0.391170554442781,0,0.0298594486230419,0,0.374812853340987,0,0.652292151423952,0.448478128223873,0.610639748080514,0,0.747197497109696,0.110084467471928,0.0973497329814248,0.637176137319401,0.131770060093154,0.155789454181712,0.395888605301661,0.0267692690505544,0.293201749771693,0.0159090136949254,0.0916965009939858,0.49220920332399,0.0767129556208781,0.302217811429149,0.54294315164056,0.540845952183669,0.466125812455307,0.120100599643541,0.0656505745016606,0.207217636108447,0.0673186876779221,0.105480817424238,0.457498773985193,0.0878410789110609,0.0244058827515038,0.54294315164056,0.241456073421747,0.500850041529606,0.0287348875036528,0.106798733616798,0.262941516941481,0.129109463825876,0.0254074994191246,0.186825615504806,0.216104636136758,0.141840719789041,0.0468617813289503,0.24018589973816,0.341421732789996,0.203463806590561,0.468258339553656,0.072209239364845,0.0500375094800871,0.213736036230212,0.191297178001513,0.217748893179333,0.0196935630799988,0.341328048398537,0.322576692934949,0.0431953708505954,0.197613462866494,0.081686697044724,0.135314210582698,0.157834452970923,0.188125723955545,0.0912087546976166,0.186324114079457,0.112169958795372
"05134",0.160263155448645,0.326203420759829,0.0542940204962199,0.0111263737334244,0.128357264611701,0.577109550367516,0.65038379209986,0.0589905767625361,0.0728298871704722,1,0.799792077175409,0.016662853996504,0.00935410975714957,0.773065486018991,0.642852648270711,0.586856599038174,0.74903259128075,0,0.240298963361182,0.0796969725353704,0.662807779648242,0.00837147865895191,0.0718006616936105,0,0.606308886898222,0,0.623230117129241,0.478606780846937,0.464943894803586,0.0144209086030789,0.733476219050116,0.0684039493472345,0.0497697500095382,0.346753525965042,0.129017233804601,0.112302726370294,0.332214541822906,0.0187263502629929,0.29218609289281,0,0.143653927509115,0.417822783342906,0.0750662024534172,0.278561375710636,0.417822783342906,0.411830560229876,0.389381976587985,0.0926892243945149,0.0253849675163352,0.195627841722869,0.0357893466407823,0.0603104609730871,0.359059067131118,0.0855542091628136,0,0.406911917613088,0.248349513622294,0.417822783342906,0.0170436030182534,0.0950117275577311,0.232271946767015,0.115732680990459,0,0.167897546034539,0.18520832944663,0.128778699049564,0.0227350875462753,0.214353400175023,0.295035564102709,0.18394038386905,0.425569261540637,0.051198106129925,0.0229852499487043,0.183529059593163,0.17011568961567,0.189746585910544,0,0.277769490652424,0.273513920036761,0.0164083775307635,0.173998742027316,0.0725112581980888,0.139697016842295,0.13355522902444,0.154357236593008,0.0848965034080933,0.155725944546455,0.113849917661599
"PID_NFAT_TFPATHWAY",0.0392085847012158,0.207663955004028,0.0387531350567849,0.010342763381099,0.183377167759506,0.498923921610127,0.60913324112749,0,0.0714010194596645,1,0.629770968289368,0.0127927756569352,0.0830519222168189,0.781174877551467,0.609758335202417,0.458648414022008,0.702544992784591,0.0299844145142046,0.135906064368992,0.0427164283992403,0.663893395951053,0,0,0.06960795581805,0.513606554239791,0.0909387576399799,0.40436623288668,0.259419486149645,0.288010283998891,0,0.708082806444253,0.0631748833020669,0.0927194956154543,0.28605562216432,0.462449261427981,0.341084227204014,0.238388642306059,0,0.13961857969238,0.0833768807917703,0.19416692159543,0.349183425512742,0.11083400356405,0.19451744154712,0.317658895299715,0.288010283998891,0.248798380250872,0.124056841070894,0.088894343822113,0.133844864494492,0.102545709819377,0.098985642437362,0.209642781356122,0.157579772890869,0.0585159717646474,0.260848991432368,0.103159790641514,0.349183425512742,0.0859150982272905,0.0885056689044781,0.177399800742277,0.157424571730924,0.0670811221724389,0.205041926437302,0.172693105208726,0.162935903142688,0.0595240325669298,0.187966912601094,0.210432173582154,0.222377015595201,0.318606263727311,0.0687657703109398,0.0850686894356676,0.172328349118065,0.172433976029233,0.130268933000067,0.0643646854383731,0.260134030154398,0.230084458018926,0.0696689132086551,0.169907155687145,0.103806621010485,0.148523205671192,0.141805701587776,0.177679948216843,0.0789225515706293,0.189867624857409,0.105143656932186
"PID_SYNDECAN_1_PATHWAY",0.0941124321527463,0.374833884219998,0.140384760085921,0.0273649042768799,0.178942552303237,0.530097015995499,0.761034946645859,0.121269233828168,0.0735476270377881,1,0.523134367972388,0.0420081547983683,0.00228443753007995,0.769437125895514,0.480932163508976,0.320712883390273,0.846061525903268,0.0194175881538263,0.341788155198654,0.132062860703383,0.70536302866122,0,0.0482817918255829,0.00439206574388262,0.419707698313631,0.00158869121440293,0.43812720838985,0.4290293497544,0.4290293497544,0,0.794657319734386,0.0489285031686176,0.0190698820435278,0.677052710406517,0.202745442171297,0.077159929698302,0.470825613643989,0.113040175020997,0.356238060462745,0,0.145257579291044,0.566809939855863,0.0303378695276489,0.266158090630903,0.571105285987954,0.571105285987954,0.503685890753204,0.142157025189427,0.000951365712551699,0.199714125287311,0,0.0975796429458693,0.49515633483645,0.127336034285254,0,0.571105285987954,0.222696507493105,0.571105285987954,0.0183124462069862,0.127289510880093,0.26063445755369,0.117770618393446,0.0026868881214951,0.201760643801115,0.229221275315434,0.144763253797536,0.0476549424215148,0.230006582608847,0.34408842882785,0.220656676171553,0.521500938192364,0.0883518640087854,0.0102083256452597,0.222696507493105,0.195451635659284,0.216283130326958,0,0.331922291762508,0.292678039720869,0.0185311122041978,0.204223750724934,0.0967764798339313,0.147046173672299,0.163269648647157,0.206265947514805,0.109633971770907,0.19453398436276,0.12726205161052
"88316",0.0779465403343508,0.248698513607079,0.0509197113493975,0.0427204680353512,0.191013390711456,0.46458494508311,0.640857138159198,0.0397367289479863,0,1,0.582528572479332,0.0414681548162731,0.00993198917242,0.826611062351253,0.683998570731563,0.255518424245651,0.687893343160601,0,0.200312913415231,0.0534864645372549,0.669277465795844,0,0,0,0.57989517028846,0.0052493813155247,0.523329316245553,0.42465133598662,0.379200245549691,0.000225873882525177,0.656310178476321,0.124369656768531,0.113113658450825,0.303839404497902,0.232810912923591,0.166319643128495,0.420772622025251,0.0486084524130443,0.176244035968806,0.0292474227938503,0.188271978661987,0.344510977684185,0.128867754211973,0.207564847084828,0.344510977684185,0.332800228297235,0.288909744392498,0.163791718086498,0.06643801955986,0.137218845868122,0.0853734922035899,0.134528144530628,0.294313669593991,0.12336521789564,0.0372010298542448,0.331297973317352,0.1009692414102,0.344510977684185,0.0547471173875947,0.0719925529090634,0.174751563758486,0.152214209274896,0.0325828082021375,0.1980813982129,0.176835261906268,0.15461443583406,0.0463169185499891,0.182892064253225,0.227104797638271,0.211970044310673,0.347061344403282,0.0481698440710582,0.0736384671001291,0.169305371259993,0.167625241989522,0.125994509215369,0.0111614997309128,0.285948004848241,0.249027180859057,0.0596530091551805,0.165292125994543,0.0770830780826576,0.117373900847673,0.131855250118207,0.175664183119271,0.0664423412961087,0.178855383146324,0.0844722750230797
"05150",0.0704561282211531,0.245583845532566,0.0036643732408095,0.0179684173803124,0.0750325036453283,0.546683873330787,0.603652551654094,0.0532760481670244,0.0534994501891363,0.63019474172781,0.655506670195368,0,0.00973265673161274,0.512941802764144,0.676057505498275,0.422155596600189,0.513123347930648,0.0001271768320192,0.275553469343211,0.0240349683381753,0.44138188046851,0.0136285852626255,0.0698355402355292,0,0.364925013820752,0,0.621201249419752,0.513321884255232,0.563039177846049,0.00318638920889211,0.492734748391504,0.0937313252416753,0.0607317632297463,0.389952819148256,0.156114316124961,0.125424955490886,0.323491438038774,0.000767139809910128,0.239042512796734,0.00207168451298209,0.0980836126249917,0.357157902687646,0,0.353853285901105,1,0.923492538458488,0.76324215093749,0.0138988933736458,0.010129206701994,0.246112794914902,0.0115718972472507,0.0167264209785405,0.42596999005344,0.0216028789157525,0.000583007635100884,0.866544787255789,0.401891649870772,0.360749292127756,0,0.0760817682737003,0.26358869983622,0.121701505811687,0,0.173153388998824,0.18034063408853,0.13258908126963,0.00702418292417156,0.266942430900913,0.313191567381133,0.194905415424194,0.435687157298855,0.0279816660848809,0.00336607705903473,0.201769785436311,0.17804439900792,0.189590944735133,0,0.316697302845375,0.322099504628569,0.00222760623352134,0.184181467232524,0.0421929458507907,0.13874697742189,0.135154845053289,0.163425008068751,0.0778218132088022,0.165833606252237,0.10906692900243
"92211",0.0560291271724274,0.250865786335683,0.0762016494345176,0.0541959162681141,0.0466368473742826,0.672659624115968,0.67338245106755,0.103058009554251,0.103058009554251,1,1,0.0459227002856263,0,0.541827010627155,0.680937499295988,0.506899587104406,0.55958354213542,0.0109159638816983,0.280552060451709,0.0907679333099744,0.499473864007172,0,0.101266267314787,0.00847898832670125,0.412871155713916,0,1,0.595111038872209,0.659060497173902,0,0.5595180409163,0.0926268435209348,0.0652247875831256,0.470001842457929,0.105083987705793,0.196409429742796,0.357150700685288,0.0674370858970189,0.247944629114614,0,0.0497129723530712,0.369770670858431,0,0.445896068580247,0.794786183294844,0.79922925215198,0.793699289787342,0.010932216853882,0,0.319519112528948,0,0.0249635115061775,0.536100247245657,0.0130876799458096,0.0100435622892986,0.79922925215198,0.59075846994088,0.373252345930243,0,0.101584443871623,0.332875728309024,0.139857611088524,0,0.191717523839294,0.203731497847384,0.161428272317652,0.0200214562959785,0.345476109977726,0.356138442929603,0.220590342512087,0.553100256385811,0.0604257879717382,0,0.24561383203689,0.209775788140819,0.234312487627162,0,0.344387477673654,0.373962283334056,0.00190402239370645,0.221594912369417,0.062195300109659,0.168655277549532,0.175048588245833,0.195776739224201,0.101417769634599,0.201560752571652,0.140288033088041
"05219",0.153522786401025,0.550195672658674,0.138340804025499,0.086580203951136,0.225520372107251,0.50017077553571,0.714866165555871,0.136786232946445,0.071735175131766,1,0.673522741799307,0.0840319702556177,0.0474814118404492,0.758718675537356,0.272005268269118,0.234226443710585,0.758602052537471,0.0653620558706402,0.534353305422965,0.126505757309261,0.651518652752706,0.153558786223435,0.110024337425323,0,0.303227156686919,0.0297710584677217,0.753907976792089,0.583025614303729,0.622424018227683,0.133187737887137,0.734308181319463,0.124035063241735,0.0468606588258877,0.493055149836343,0.181872068052528,0.106007288243695,0.484522700824489,0.14716305596026,0.530731872892138,0.0703805161392232,0.23501052275658,0.373674396253339,0.0694208888455824,0.262113265164492,0.385455222078117,0.383574726177982,0.394435933938824,0.17727804918571,0.0949854170576888,0.204965939393512,0.0897679728578256,0.140914422376566,0.382713713670458,0.153780250858033,0.0839944478335577,0.388054061557111,0.202247887998967,0.373674396253339,0.0680196965698159,0.14745535012442,0.239737295818896,0.163378856356863,0.0748223830783662,0.214541348401953,0.224823950083094,0.172718968324958,0.108415943712206,0.230406657794356,0.305198736868611,0.225359819453469,0.389151345059091,0.129521941143513,0.0876499350076489,0.220038202111846,0.207891821630725,0.209672670113576,0.0517060933052977,0.313054830769638,0.291990970968854,0.0928006458336639,0.209436302909467,0.134790238885013,0.181106392063461,0.173875649398588,0.19687895234901,0.143000169251534,0.199229263573625,0.156910578359415
"PID_AMB2_NEUTROPHILS_PATHWAY",0.143911684912589,0.187746202836704,0,0.0122974089890683,0.125674301462122,0.341973419400015,0.429814097654338,0.0204634291754603,0.0447933710652398,1,0.468532630173078,0,0.0434317045801429,0.411370944286058,0.429814097654338,0.259547931113895,0.421086199219519,0.00804152791836241,0.187291182968976,0.028673966940932,0.399105026235436,0.0211913430568246,0.061599677057236,0,0.361312411737681,0.0163599896516886,0.429814097654338,0.366543942626806,0.419364430597316,0.0230488353044184,0.417761627003252,0.0777273050678624,0.0729956345433407,0.340804601705091,0.128574833086745,0.0978338303248761,0.295731520529914,0,0.166202230526415,0.0122661790524751,0.145379933631559,0.6048384266747,0.0438087354642469,0.239002087650138,0.6048384266747,0.6048384266747,0.325220467545095,0.0685025959296487,0.0290484987627801,0.179934847873296,0.0358133271323774,0.038770961782978,0.308369558763647,0.0649320966335296,0.00657235576892351,0.6048384266747,0.224123822144709,0.6048384266747,0.02343191781974,0.0796277129531458,0.213113858919348,0.119461010381226,0.00700803455808616,0.166649641332297,0.169988527496376,0.123051674751803,0.0218448008931971,0.212641854738643,0.250289495675137,0.182890484965261,0.504359292604232,0.0441235678086435,0.0279389342258102,0.175541035439798,0.164850645498651,0.167641186401379,0,0.267922847636699,0.257075382042708,0.0207635519736468,0.16522907718934,0.061215258757342,0.143792200285906,0.118184872235942,0.140502972784473,0.0813415363579541,0.145603473309754,0.108324402593308
"HALLMARK_ANGIOGENESIS",0,0.451158601250488,0.060402835601398,0,0.133237825735842,0.507318881934,0.637065387856733,0.067683979355238,0.0582526442057542,1,0.776992790863153,0.0160925761250515,0,0.751275523671301,0.63067017379241,0.387702085875771,0.690945557629265,0.00340920675575469,0.404437933060209,0.0600619727878661,0.608294031028997,0.0442156760473529,0.061842455861509,0,0.375631952875174,0,0.740901414045535,0.550066885071747,0.541666310818612,0.00683471877372246,0.636112373999102,0.0339321937913329,0.0349550947032213,0.457224835227667,0.141812462898292,0.135615054147834,0.43518533563419,0.0582495919597348,0.425107846954155,0,0.13137967603857,0.282160758057907,0.0108432440100134,0.296343945236826,0.484300824251296,0.487689165526615,0.462334913856107,0.0700091740282276,0.0124564809768729,0.195367024395199,0.00751338432671372,0.0608104756200973,0.420539586592175,0.0994977654053309,0,0.493404902401432,0.33143132850282,0.268931675257117,0.00614855269257282,0.0793862392012063,0.232420872478578,0.110111358952616,0,0.180186548543602,0.18665799151208,0.130979428192262,0.025033785948643,0.21408018779705,0.293655920726697,0.201096383180801,0.41989768614882,0.0548031081944804,0.00480034845808656,0.193984090936419,0.163271332731045,0.163641915930676,0,0.297654954223646,0.266565622791726,0.00508626758249609,0.172697965124053,0.0654100733125148,0.109408350597696,0.136190051688695,0.181041249652425,0.0697976250071203,0.178605053096774,0.092207464707414
